DOF,Mean_PSD,Median_PSD,Std_PSD
617.3612670898438,-68.39090947733777,-68.70206871686837,3.6037502742022354
621.9006881713867,-68.82073634220527,-69.27953722645228,3.665661521213476
626.4401092529297,-69.14407814028564,-69.74394135820233,3.777710109379965
630.9795303344727,-69.34482461408308,-69.98267122628165,3.8823607807248965
635.5189514160156,-69.45601939759928,-70.16301849778233,4.0017323101013575
640.0583724975586,-69.52182986475037,-70.43566934165838,4.154487495171914
644.5977935791016,-69.56907679770927,-70.64104051397895,4.339018821677962
649.1372146606445,-69.58361953156167,-70.39986279194162,4.552037288675149
653.6766357421875,-69.56352791038135,-70.56561373447354,4.769111657561382
658.2160568237305,-69.52250170251372,-70.75434059440668,4.981584105380493
662.7554779052734,-69.50682767070853,-70.95187685712273,5.186776037524592
667.2948989868164,-69.45740304975055,-71.08877510627785,5.358783418609273
671.8343200683594,-69.36393519251732,-71.1608747735511,5.500435206371849
676.3737411499023,-69.28139041340937,-71.0569440451151,5.669842171092314
680.9131622314453,-69.2351973172248,-70.98308088210577,5.835921853867902
685.4525833129883,-69.25114719132986,-71.03802579264968,5.989742695476256
689.9920043945312,-69.34662832777991,-71.19808084447814,6.146145012308398
694.5314254760742,-69.49772591684544,-71.28986682413458,6.27709336677053
699.0708465576172,-69.65227171500001,-71.34638262522341,6.367922823354116
703.6102676391602,-69.77106855617735,-71.45202550583308,6.441412819581963
708.1496887207031,-69.88431243710912,-71.5459108154694,6.508340983161417
712.6891098022461,-70.01118977132269,-71.58723533426695,6.567669250521187
717.2285308837891,-70.10504008255924,-71.86187906460763,6.663329967838461
721.767951965332,-70.17135207449601,-72.20837320677903,6.793655144459866
726.307373046875,-70.2216261099792,-72.44739592461094,6.915522409390994
730.846794128418,-70.24552255196032,-72.6529446162189,7.026131464206826
735.3862152099609,-70.26630056977368,-72.87150351883395,7.154314239340715
739.9256362915039,-70.31031928597076,-73.08947226813959,7.270952745635539
744.4650573730469,-70.36702389269105,-73.33028983870382,7.3411759541793415
749.0044784545898,-70.45337492225862,-73.5498727809787,7.40193834676275
753.5438995361328,-70.56056661139111,-73.76770064853638,7.487282910320492
758.0833206176758,-70.62265379038521,-73.94343463558151,7.594889348269908
762.6227416992188,-70.61228852232243,-74.01931844605515,7.706126207424189
767.1621627807617,-70.54218880457462,-74.03794614457702,7.791363611199602
771.7015838623047,-70.49120915070384,-73.85567657167684,7.843063341904406
776.2410049438477,-70.50415809945625,-73.68089536681259,7.925992070910515
780.7804260253906,-70.55791053469255,-73.62294997181372,8.018870574778171
785.3198471069336,-70.62060247255168,-73.62816121656407,8.089447973028005
789.8592681884766,-70.6835766346626,-73.64421230408189,8.15087764100878
794.3986892700195,-70.68258392354713,-73.65636667177776,8.242125757136836
798.9381103515625,-70.61315937309027,-73.58496614776386,8.352253846449303
803.4775314331055,-70.51354127995674,-73.4902809175017,8.434186925062711
808.0169525146484,-70.42429321131475,-73.57832272079787,8.478445602834203
812.5563735961914,-70.27818182229046,-73.70533814163807,8.540105341607656
817.0957946777344,-70.05542617488507,-73.69635984043373,8.672866978556181
821.6352157592773,-69.80450355680055,-73.6129720604937,8.826352035675765
826.1746368408203,-69.55345312130734,-73.38023230495426,8.956203394897173
830.7140579223633,-69.3289484638383,-73.28881324823486,9.09792968570423
835.2534790039062,-69.0986469096782,-73.29318388044436,9.24110720883256
839.7929000854492,-68.83822517727536,-73.0561375476499,9.38292053677319
844.3323211669922,-68.57833072316917,-72.73758610250728,9.474958661171252
848.8717422485352,-68.34957032578603,-72.42970568108831,9.531537205880182
853.4111633300781,-68.17441718353305,-72.1631706380067,9.577882609565695
857.9505844116211,-68.07834946699386,-71.95317085822721,9.630023130825363
862.4900054931641,-68.05026970260096,-71.7643995539619,9.696091063866245
867.029426574707,-68.04021257132416,-71.63448684625332,9.766272726373522
871.56884765625,-68.01678794606545,-71.55001959946097,9.833939673695243
876.108268737793,-68.01322367403675,-71.52360042324726,9.93484217347479
880.6476898193359,-68.0487231288549,-71.54262588384107,10.095337020943457
885.1871109008789,-68.10578105298508,-71.55921515675007,10.324785473904539
889.7265319824219,-68.15502316142513,-71.55799093308927,10.594201287573041
894.2659530639648,-68.24862085415224,-71.5806715609857,10.880163471819925
898.8053741455078,-68.39580207111914,-71.73025069156857,11.180812943212509
903.3447952270508,-68.5693381466289,-71.9727882454287,11.446515405289365
907.8842163085938,-68.72000779820247,-72.26734252349546,11.663659852001397
912.4236373901367,-68.79133676113798,-72.62369553617349,11.919730769116597
916.9630584716797,-68.78400478618104,-72.81432745461301,12.195665154594238
921.5024795532227,-68.74419968976285,-72.89716388446088,12.475214442862612
926.0419006347656,-68.70126854253158,-72.99258835043045,12.753645280878692
930.5813217163086,-68.66321317847256,-72.80625346699847,13.025521495552548
935.1207427978516,-68.60885733729752,-72.64850369189175,13.267139934640598
939.6601638793945,-68.528683076744,-72.6093751944002,13.478000052813968
944.1995849609375,-68.44206955353839,-72.52621957503172,13.647953905552349
948.7390060424805,-68.36739451163972,-72.43746998536675,13.755724348847894
953.2784271240234,-68.26900435914898,-72.34714210161606,13.83043609346972
957.8178482055664,-68.12057999159471,-72.16715783103608,13.90548639803844
962.3572692871094,-67.90870703589097,-71.92980538034855,13.969180797092474
966.8966903686523,-67.66803437463528,-71.66744835121327,14.028729270456331
971.4361114501953,-67.45382439702192,-71.52698497856757,14.091298991919647
975.9755325317383,-67.21500281510203,-71.3305862278215,14.101081510618815
980.5149536132812,-66.94061354492774,-71.06726445382547,14.068592655707624
985.0543746948242,-66.66921610654855,-70.7133247086561,14.024990559680278
989.5937957763672,-66.41832923847329,-70.46351377132503,13.987215356181698
994.1332168579102,-66.20050683037341,-70.27623614843866,13.949812339466027
998.6726379394531,-66.053095183014,-70.19188587111353,13.891785803456619
1003.2120590209961,-65.98815429911009,-70.13766768073944,13.812443799088959
1007.7514801025391,-65.9630025118183,-70.13226303748324,13.72385120422016
1012.290901184082,-65.92233203448151,-70.00091255181168,13.677787402348384
1016.830322265625,-65.86973461188785,-69.85966004705391,13.659662868630836
1021.369743347168,-65.83237904782084,-69.76801824047062,13.590190594126433
1025.909164428711,-65.75935953087367,-69.58252057604457,13.4900263594428
1030.448585510254,-65.59315885266989,-69.2552468039923,13.393982643573716
1034.9880065917969,-65.299102298098,-68.71382267874958,13.306667821474827
1039.5274276733398,-64.91793550827227,-68.11762997632907,13.197472387627565
1044.0668487548828,-64.50488616221338,-67.62318248928536,13.030408262182393
1048.6062698364258,-64.06236265314143,-67.4228881900347,12.849997383333445
1053.1456909179688,-63.608670233017726,-67.22700493011908,12.681294160423203
1057.6851119995117,-63.18733116782675,-66.90690616579066,12.498416571849749
1062.2245330810547,-62.816599935280244,-66.38525972208605,12.31932834073007
1066.7639541625977,-62.44798660566604,-65.76787916122672,12.140416624805772
1071.3033752441406,-62.04993035891527,-65.16651080254499,11.956440914495861
1075.8427963256836,-61.64584285078973,-64.56125127673363,11.76680282514803
1080.3822174072266,-61.26641274864627,-63.91642705693575,11.56356922790968
1084.9216384887695,-60.9408771485946,-63.33446912914562,11.350665232412355
1089.4610595703125,-60.69944905321308,-62.80359480773492,11.11156220567534
1094.0004806518555,-60.53473853368876,-62.37067590495029,10.861268871792797
1098.5399017333984,-60.41589470068979,-62.06606037108046,10.596690856037126
1103.0793228149414,-60.311360148891694,-61.800575346165154,10.317358959497742
1107.6187438964844,-60.187013862598924,-61.53548614194374,10.020711926952291
1112.1581649780273,-60.04669309298954,-61.245090931117105,9.69582964818916
1116.6975860595703,-59.892306019680284,-60.89766860595533,9.365255321319793
1121.2370071411133,-59.717203856757656,-60.52909167622729,9.059078629372967
1125.7764282226562,-59.568759937199346,-60.27543399482332,8.729144077333595
1130.3158493041992,-59.44377074328194,-60.14305626473459,8.443943047357713
1134.8552703857422,-59.335469729513,-60.05812790999383,8.218153676456197
1139.3946914672852,-59.254624110235646,-59.908330354073165,7.944288315572751
1143.9341125488281,-59.18103858433463,-59.6743147622341,7.674342919550899
1148.473533630371,-59.07410083069686,-59.35910656764287,7.452696201314451
1153.012954711914,-58.91052405346205,-58.90110736863973,7.267629037811879
1157.552375793457,-58.66229515240291,-58.42804814466825,7.115990071551929
1162.091796875,-58.32570475059549,-57.87598532451469,6.974271649187819
1166.631217956543,-57.959007970336856,-57.379802104691116,6.836899980357177
1171.170639038086,-57.63261521134108,-57.10411826020435,6.7052554458229885
1175.710060119629,-57.3553437885181,-56.87883834090064,6.59496641933273
1180.2494812011719,-57.08643922446515,-56.5209537093357,6.544516995652488
1184.7889022827148,-56.81884262816845,-56.06281799048399,6.520407629857459
1189.3283233642578,-56.53838800187797,-55.57518006034775,6.479699296782326
1193.8677444458008,-56.24595194875748,-55.11864890485992,6.439409740883987
1198.4071655273438,-55.9337138275253,-54.78085612169655,6.395489112796672
1202.9465866088867,-55.60824233300041,-54.42569653272089,6.3729603834683415
1207.4860076904297,-55.322179576673044,-54.04936778069639,6.366610992598242
1212.0254287719727,-55.10517373701699,-53.75177768110482,6.3276799742231695
1216.5648498535156,-54.92213900585398,-53.63220463911625,6.264536533468923
1221.1042709350586,-54.7034826362354,-53.35495690519108,6.193188205116286
1225.6436920166016,-54.38808511645766,-52.798508356614846,6.136809755030306
1230.1831130981445,-53.99425938282168,-52.01223610207817,6.1185192021694625
1234.7225341796875,-53.610767115831194,-50.983012403319336,6.113521004152283
1239.2619552612305,-53.32864602613012,-50.18132835305865,6.104327787036846
1243.8013763427734,-53.15831545216615,-50.05317112605264,6.103505371953512
1248.3407974243164,-53.05572063901367,-50.080798134783194,6.08196762190563
1252.8802185058594,-52.987950526920784,-50.40417870860158,6.035139557660634
1257.4196395874023,-53.00901705278177,-50.801717137767675,5.974040790725989
1261.9590606689453,-53.15753275855896,-51.19924455900027,5.936225757504592
1266.4984817504883,-53.43424404774426,-51.66538349037956,5.973658434621132
1271.0379028320312,-53.74411499297432,-52.14243045391046,6.062183468732366
1275.5773239135742,-54.04982214524455,-52.62256952117502,6.162648658105744
1280.1167449951172,-54.34418513495254,-53.10629500933592,6.245104201432946
1284.6561660766602,-54.61731943909552,-53.57209280123487,6.313247111448265
1289.1955871582031,-54.8737480372115,-54.033295551428765,6.364569140171721
1293.735008239746,-55.14599259155739,-54.5121466027821,6.414610311976101
1298.274429321289,-55.432249516514034,-54.98552847541602,6.449688395041413
1302.813850402832,-55.677194577376,-55.41076699254037,6.4845943147279534
1307.353271484375,-55.88676152814766,-55.775575804599164,6.492579341103447
1311.892692565918,-56.069139658116654,-55.91797899097965,6.484515233553851
1316.432113647461,-56.199228867769776,-55.98184847921678,6.498575893791941
1320.971534729004,-56.262173394414425,-56.06863223501883,6.519887840961428
1325.5109558105469,-56.27442499734897,-56.14387743088302,6.539961172616444
1330.0503768920898,-56.265795099700796,-56.2274641032721,6.565446514543257
1334.5897979736328,-56.27135194952779,-56.30263991605362,6.596141927261398
1339.1292190551758,-56.27782241724897,-56.383001319089196,6.617506903021382
1343.6686401367188,-56.2738582907183,-56.40889268483236,6.618090359999625
1348.2080612182617,-56.25600947765986,-56.33459206131296,6.5947168894862775
1352.7474822998047,-56.21934302241365,-56.28756363863699,6.577973598275208
1357.2869033813477,-56.15817897728922,-56.240193839612736,6.584604144403147
1361.8263244628906,-56.05127507340688,-56.123313687223906,6.6043218737055565
1366.3657455444336,-55.90226280352386,-55.87061660993089,6.626025973063967
1370.9051666259766,-55.77037084155059,-55.6635274970564,6.621267303091793
1375.4445877075195,-55.71360247087336,-55.62523320527635,6.578439193851095
1379.9840087890625,-55.745277563924674,-55.685445118424184,6.51278329071045
1384.5234298706055,-55.82542596689446,-55.75805763438813,6.439162345283306
1389.0628509521484,-55.94685432987602,-55.82223358398919,6.373123398523476
1393.6022720336914,-56.11518696076879,-55.84161706837861,6.344435951929423
1398.1416931152344,-56.30417373252748,-55.84749533259451,6.348749421079019
1402.6811141967773,-56.44356419430132,-55.822633242629216,6.377590908306503
1407.2205352783203,-56.56206162569992,-55.84241177648645,6.343587730652087
1411.7599563598633,-56.711127268389674,-56.01736410419789,6.25501555905715
1416.2993774414062,-56.92154511768548,-56.34526808183056,6.170746066431084
1420.8387985229492,-57.18657772530678,-56.73924989006327,6.1049133844175
1425.3782196044922,-57.468430710107,-56.97025504741126,6.0819110968230685
1429.9176406860352,-57.77858757843366,-57.15488425256788,6.061338038455376
1434.4570617675781,-58.083096137357785,-57.41040296675182,6.049025937706638
1438.996482849121,-58.361273311045544,-57.87338798786911,6.0555208806405325
1443.535903930664,-58.630593869727484,-58.43556787139635,6.041138555845657
1448.075325012207,-58.881535697815586,-58.917153334161746,5.989857762154293
1452.61474609375,-59.120373888171905,-59.240225984321285,5.911019132055448
1457.154167175293,-59.336378606958725,-59.455228832983366,5.8009933339383295
1461.693588256836,-59.530327648867924,-59.74700890832177,5.674011367992351
1466.233009338379,-59.71794172197448,-59.70653711783158,5.561356658815085
1470.7724304199219,-59.85452067144834,-59.45043406256863,5.452094150190806
1475.3118515014648,-59.92841380227997,-59.24977761025625,5.342139316507934
1479.8512725830078,-60.01448608467461,-59.276050410962995,5.23274797036781
1484.3906936645508,-60.10819422637283,-59.30309303984294,5.1248016441376585
1488.9301147460938,-60.18747313247593,-59.25020280525953,5.011681918566526
1493.4695358276367,-60.26619705911091,-59.117091905447,4.876926100196232
1498.0089569091797,-60.40959373513222,-59.08832155874302,4.750175937861502
1502.5483779907227,-60.596747945652204,-59.268358297913444,4.644084894279901
1507.0877990722656,-60.76851113623032,-59.53180942397593,4.551435628833578
1511.6272201538086,-60.89304677784276,-59.662323049900536,4.459876884647024
1516.1666412353516,-60.98329739251311,-59.77006302418147,4.377116191193852
1520.7060623168945,-61.09731749946299,-59.973326189921714,4.324152153561126
1525.2454833984375,-61.26999931253693,-60.091687148225446,4.292984702788175
1529.7849044799805,-61.49870018895899,-60.227377330023934,4.274750045315595
1534.3243255615234,-61.761990609652905,-60.48050442390487,4.261917226070483
1538.8637466430664,-62.04670900853111,-60.83188973934332,4.246783156523162
1543.4031677246094,-62.378277248786276,-61.4074714773414,4.212998489912628
1547.9425888061523,-62.71963531862745,-61.899971819505836,4.182106886152828
1552.4820098876953,-63.062545136798356,-62.17093218128194,4.184175462384626
1557.0214309692383,-63.405689413405476,-62.43484733538685,4.210888462823172
1561.5608520507812,-63.703589034568445,-62.69481199888958,4.204396048772316
1566.1002731323242,-63.9225778546481,-62.938569001556466,4.1796334463267275
1570.6396942138672,-64.08884228812963,-63.231483165103846,4.166484545653394
1575.1791152954102,-64.25115258271953,-63.659023164180574,4.1796933448451545
1579.7185363769531,-64.4212107767718,-64.08410869447684,4.21111052564246
1584.257957458496,-64.5868131936541,-64.35846808496278,4.210971465809267
1588.797378540039,-64.75279869373912,-64.64797322414793,4.201571393380904
1593.336799621582,-64.94836686406299,-65.00778457733338,4.193966464228847
1597.876220703125,-65.14499017906125,-65.36160007376596,4.209257216773027
1602.415641784668,-65.30379024567071,-65.6198016734058,4.264721478309568
1606.955062866211,-65.42479673111951,-65.70051899179502,4.324327829508743
1611.494483947754,-65.57184171740109,-65.70783555342153,4.355835614810691
1616.0339050292969,-65.7730607404138,-65.84085054664119,4.355321492568055
1620.5733261108398,-66.0075231421846,-66.14999442253135,4.32082561846725
1625.1127471923828,-66.26907660913686,-66.62781260476707,4.263863147944475
1629.6521682739258,-66.57952138651436,-67.09087511736618,4.172038188507713
1634.1915893554688,-66.90342996878263,-67.43500040897486,4.107127705360121
1638.7310104370117,-67.20120969736706,-67.75830646545128,4.067342225394022
1643.2704315185547,-67.47324366666363,-68.15109195676936,4.039502096992221
1647.8098526000977,-67.71004056541311,-68.51275153688663,4.020153804879467
1652.3492736816406,-67.93252325078839,-68.68449116361374,3.9820808529231115
1656.8886947631836,-68.14891404077463,-68.90261502685662,3.93720246912013
1661.4281158447266,-68.34587554616857,-69.20443480403608,3.8865509987183033
1665.9675369262695,-68.54130205888453,-69.52008796618401,3.8377814979319997
1670.5069580078125,-68.72637478967218,-69.79480689415945,3.796095966103763
1675.0463790893555,-68.9116493087622,-70.05570015452057,3.7822496771237284
1679.5858001708984,-69.09382199909817,-70.3339776425569,3.7859523527515644
1684.1252212524414,-69.24861261230743,-70.52204189633149,3.795308154005671
1688.6646423339844,-69.33762973400944,-70.55481219733763,3.8273378393965642
1693.2040634155273,-69.36161946590911,-70.45940731078555,3.849647101910559
1697.7434844970703,-69.35294587475774,-70.24888093806753,3.83799813392614
1702.2829055786133,-69.3315384914433,-70.11269717953564,3.8132058973273435
1706.8223266601562,-69.28535878095599,-69.98417393099582,3.797509559861011
1711.3617477416992,-69.21766458278067,-69.81131684893741,3.8011405069644906
1715.9011688232422,-69.13989381900056,-69.58851136204902,3.809282186033983
1720.4405899047852,-69.02572565827761,-69.28753229853079,3.809836487073376
1724.9800109863281,-68.88022281022161,-68.9644148524711,3.816824179847902
1729.519432067871,-68.71949891597478,-68.73679758677453,3.8431327694966657
1734.058853149414,-68.58181278765153,-68.64208808541652,3.891474243686953
1738.598274230957,-68.4555523878189,-68.53200560594291,3.9496874306183556
1743.1376953125,-68.33061391670468,-68.29495975546415,4.0008997283806425
1747.677116394043,-68.1892128400321,-68.01883393298213,4.029884866703888
1752.216537475586,-68.01277693380831,-67.69622855678503,4.064518536336836
1756.755958557129,-67.80529692741538,-67.30656628244328,4.098696172377191
1761.2953796386719,-67.5935799532091,-66.92745051212741,4.132318510059719
1765.8348007202148,-67.37409769175828,-66.61285124878064,4.171002048621001
1770.3742218017578,-67.09676346235406,-66.25926550618367,4.2442528424819335
1774.9136428833008,-66.7790020219717,-65.8589509212978,4.320416160501358
1779.4530639648438,-66.46994012807635,-65.68817800354879,4.372379350735051
1783.9924850463867,-66.20865181512512,-65.6495527597056,4.392073352661998
1788.5319061279297,-66.0404825971963,-65.71180127497345,4.419096788460672
1793.0713272094727,-65.95009836644083,-65.79486989019748,4.463140076689377
1797.6107482910156,-65.89263595364449,-65.84851532712105,4.505732375021961
1802.1501693725586,-65.80701812721544,-65.8104763350042,4.503330314021309
1806.6895904541016,-65.6772488385245,-65.74542204915498,4.51155660009411
1811.2290115356445,-65.54656496357227,-65.71271407766172,4.57612854368157
1815.7684326171875,-65.4374472504595,-65.78065148198858,4.664853805938244
1820.3078536987305,-65.36455176917335,-65.97235989520242,4.7603219579686735
1824.8472747802734,-65.30913206668752,-66.08480875153553,4.8276322395998505
1829.3866958618164,-65.25358062089934,-66.06874845064755,4.844406728739654
